dt_iso,avg_temp,avg_feels_like,min_temp,max_temp,avg_humidity,avg_wind_speed
2021-04-11,60.5932259098176,60.5567738932948,53.29,68.68,89.4838709677419,9.69967738274605
2021-04-12,48.496332804362,43.7706666310628,45.61,53.85,88.6666666666667,13.8019998868306
2021-04-13,51.2109996795654,48.4120000203451,43.92,67.48,75.4,6.8160000483195
2021-04-14,56.6512500445048,55.1537497838338,43.95,68.22,72.7083333333333,7.5004166662693
2021-04-15,57.5604168574015,56.6825002034505,51.94,67.19,77.9583333333333,8.55291666587194
2021-04-16,49.571249961853,45.0841670036316,39.43,58.37,56.25,15.2745834986369
2021-04-17,50.9062503178914,47.2550002733866,39.94,58.01,58.4166666666667,11.3387500246366
2021-04-18,55.9325003623962,53.6695833206177,44.96,64.98,53.375,7.60708332061768
2021-04-19,57.1141664187113,55.4983331362406,41.97,65.68,61.875,5.98000002900759
2021-04-20,60.1966665585836,58.5837497711182,42.94,77.18,60.375,11.2966667612394
2021-04-21,59.062799987793,56.7703997802734,45.28,74.03,56.4,16.0480000686645
2021-04-22,42.570416132609,34.2562503019969,33.19,50.49,42.8333333333333,19.1241667668025
2021-04-23,48.7195835113525,43.4504164854685,33.19,64.62,39.4583333333333,14.6133334239324
2021-04-24,58.2424995104472,55.9295832316081,39.96,70.97,43.0416666666667,8.47000004847845
2021-04-25,55.6734616206243,53.3288461245023,47.08,65.95,69.0384615384615,10.8650000645564
2021-04-26,54.0008339881897,50.0599997838338,41.29,63.77,42.5833333333333,14.6254166165988
2021-04-27,60.2950005531311,58.0870836575826,39.06,79.48,43.125,6.39833345015844
2021-04-28,73.1004168192546,72.3387502034505,53.83,88.99,55.4166666666667,9.23291666309039
2021-04-29,74.0554164250692,74.2312498092651,62.28,82,66.2916666666667,8.65208332737287
2021-04-30,66.1881473682545,65.4422216062193,56.79,76.08,62.4444444444444,22.7455555951154
2021-05-01,54.5037500063578,49.7099995613098,42.62,69.19,37.8333333333333,18.4008334477743
2021-05-02,66.3666667938232,64.372083346049,49.28,86.09,39.4166666666667,12.3495833675067
2021-05-03,67.8474998474121,67.2095837593079,58.28,79.03,61.25,7.93999998768171
2021-05-04,64.4753124713898,64.6796875,55.06,83.57,83.71875,7.07406248152256
2021-05-05,63.3555172887342,63.3337932455129,55.63,77.76,83.8965517241379,8.45655169980279
2021-05-06,58.3874999682109,56.4495832125346,47.16,67.98,53.6666666666667,12.3362500667572
2021-05-07,59.095000743866,56.6845835049947,42.66,70.97,42.125,7.22125009695689
2021-05-08,53.3196002197266,51.2612001037598,45.97,59.81,71.96,10.4851999282837
2021-05-09,51.5124999682109,48.9941662152608,41.22,60.71,66.5,8.45458336671193
2021-05-10,55.3416663805644,53.8895835876465,48.42,63.68,70.5,11.6745833158493
2021-05-11,57.9775007565816,55.8279164632161,40.32,67.98,50.0416666666667,9.66958347956339
2021-05-12,57.3454163869222,54.5775000254313,43.29,70.68,40.9583333333333,11.7712499499321
2021-05-13,60.7812495231628,58.2708330154419,42.3,73.98,36.0416666666667,8.21916671593984
2021-05-14,64.2249999046326,62.2149996757507,44.46,77.09,39.7916666666667,5.74999999006589
2021-05-15,64.5670835177104,62.9762500127157,46.27,79.97,47.9166666666667,6.43375005324682
2021-05-16,63.7462499936422,62.0312503178914,46.98,74.21,47,5.8045834004879
2021-05-17,65.6837504704793,64.3912499745687,45.54,79.79,51.875,6.38333332538605
2021-05-18,68.840833346049,67.7891672452291,47.97,83.48,49.4166666666667,8.18875008821487
2021-05-19,74.3733331362406,72.9904168446859,52.29,90.99,46.875,7.37708334128062
2021-05-20,73.6666669845581,72.7341663042704,57.43,85.96,46.7083333333333,7.16750005880992
2021-05-21,70.4654161135356,69.0145829518636,50.99,86.95,44.9583333333333,6.01583328843117
2021-05-22,76.8529173533122,76.067499478658,58.17,92.98,48.5833333333333,8.93833335240682
2021-05-23,82.214999516805,82.5220839182536,69.3,92.98,48.0833333333333,11.0275000333786
2021-05-24,70.259999593099,69.7595828374227,61.03,89.49,56.25,12.5620834032694
2021-05-25,64.700833161672,63.7375001907349,56.97,76.95,60.9583333333333,7.52541667222977
2021-05-26,73.51,74.9319998168945,59.97,92.21,74.08,9.29960006713867
2021-05-27,74.3838456960825,74.6973078801082,64.18,85.98,70.1153846153846,9.9046153655419
2021-05-28,65.1584005737305,64.1884002685547,53.83,78.98,59.88,13.3040000915527
2021-05-29,50.2964707542868,46.9205876518698,47.08,55.29,90.1764705882353,16.1797061807969
2021-05-30,48.6630004882812,44.1089998881022,45.79,52.97,89.7666666666667,13.4256667137146
2021-05-31,58.4237505594889,57.107083161672,47.61,76.68,70.5833333333333,9.49458334843318
2021-06-01,66.9241663614909,66.3237498601278,50.18,79.97,64,6.84125006198883
2021-06-02,69.7608337402344,69.4775004386902,56.17,81.21,64.1666666666667,6.73708341519038
2021-06-03,69.3732144492013,69.6339285714286,60.1,82.69,77.5357142857143,6.14964287621634
2021-06-04,72.9044443766276,73.9829624317311,67.96,83.95,82.3703703703704,8.42185186456751
2021-06-05,77.6475006739299,78.7345835367839,61.18,94.98,69.9583333333333,9.03166673580805
2021-06-06,83.526250521342,85.8358329137166,65.17,96.69,59.1666666666667,8.48083328207334
2021-06-07,83.7829157511393,87.5512488683065,69.19,95.95,65.1666666666667,7.96916673580805
2021-06-08,79.9003576551165,83.2157151358468,71.83,92.68,77.7857142857143,6.85214289597103
2021-06-09,78.3470834096273,81.8158330917358,68.29,92.98,80.0416666666667,5.61500003933907
2021-06-10,77.5966672897339,78.0254173278809,68.18,86.97,66.6666666666667,10.3041668832302
2021-06-11,65.3480004882812,65.0720004272461,59.61,74.21,74.2,12.2443999862671
2021-06-12,69.1162494023641,69.2933333714803,61.61,80.69,75.8333333333333,8.39208324750265
2021-06-13,70.5479162534078,70.6720836957296,59.95,81.97,71.7083333333333,6.39708338181178
2021-06-14,73.0841668446859,73.9645840326945,63.91,85.68,71.125,8.12416670719782
2021-06-15,71.8551856146918,72.2437049018012,63.09,82.18,74.1481481481482,9.24296311095909
2021-06-16,72.2604169845581,71.7166665395101,58.96,81.99,51.2916666666667,11.077083269755
2021-06-17,69.7345835367839,68.4537502924601,51.3,80.98,41.7083333333333,8.44500001271566
2021-06-18,72.1904171307882,71.2183329264323,52.97,86.68,51.5416666666667,8.91833339134852
2021-06-19,76.8855996704102,78.263600769043,65.08,91.69,68.12,9.22799993515015
2021-06-20,77.4404169718425,79.6391661961873,62.19,92.68,72.0833333333333,6.80708338816961
2021-06-21,81.2637500762939,85.2291663487752,71.96,92.68,74.125,9.49166683355967
2021-06-22,70.9799999660916,71.8148148148148,63.61,84.43,85.8888888888889,10.9577778710259
2021-06-23,66.1916666030884,65.3083333969116,49.17,79.99,59.5,8.0087500611941
2021-06-24,69.5445834795634,69.0387500127157,52.92,81.95,58.0416666666667,6.59250008066495
2021-06-25,70.2437496185303,69.7254163424174,51.96,85.21,59.0833333333333,5.71541671951612
2021-06-26,76.1896424974714,78.4817867279053,67.91,88.95,78.3214285714286,9.83107154709952
2021-06-27,80.9816668828328,84.4108333587646,72.05,91.98,74.375,11.1266667445501
2021-06-28,83.5079170862834,88.2620830535889,70.97,95.97,68.7083333333333,10.74083340168
2021-06-29,85.2299992243449,90.504999478658,72.97,97.99,65.9583333333333,11.5095833937327
2021-06-30,87.1870829264323,93.6683330535889,73.18,98.98,64.3333333333333,10.8866666555405
2021-07-01,79.1080771226149,81.7161542452299,68.97,92.98,75.7307692307692,8.38653856057387
2021-07-02,72.5707149505615,73.6507140568325,67.17,81.77,87.7142857142857,6.1314286163875
2021-07-03,67.8992593553331,68.1622218379268,60.19,75.29,80.2222222222222,7.84407409032186
2021-07-04,70.0004008483887,70.3844009399414,57.96,83.95,78.04,5.68480002403259
2021-07-05,76.8379998779297,78.0575994873047,61.18,90.99,71.28,5.8076000213623
2021-07-06,82.3408336639404,86.7470842997233,69.91,94.77,67.5833333333333,11.0275000333786
